;ID_PROPOSTA;UF_PROPONENTE;MUNIC_PROPONENTE;COD_MUNIC_IBGE;COD_ORGAO_SUP;DESC_ORGAO_SUP;NATUREZA_JURIDICA;NR_PROPOSTA;DIA_PROP;MES_PROP;ANO_PROP;DIA_PROPOSTA;COD_ORGAO;DESC_ORGAO;MODALIDADE;IDENTIF_PROPONENTE;NM_PROPONENTE;CEP_PROPONENTE;ENDERECO_PROPONENTE;BAIRRO_PROPONENTE;NM_BANCO;SITUACAO_CONTA;SITUACAO_PROJETO_BASICO;SIT_PROPOSTA;DIA_INIC_VIGENCIA_PROPOSTA;DIA_FIM_VIGENCIA_PROPOSTA;OBJETO_PROPOSTA;VL_GLOBAL_PROP;VL_REPASSE_PROP;VL_CONTRAPARTIDA_PROP;NR_CONVENIO;DIA;MES;ANO;DIA_ASSIN_CONV;SIT_CONVENIO;SUBSITUACAO_CONV;SITUACAO_PUBLICACAO;INSTRUMENTO_ATIVO;IND_OPERA_OBTV;NR_PROCESSO;UG_EMITENTE;DIA_PUBL_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIAS_PREST_CONTAS;DIA_LIMITE_PREST_CONTAS;SITUACAO_CONTRATACAO;QTDE_CONVENIOS;QTD_TA;QTD_PRORROGA;VL_GLOBAL_CONV;VL_REPASSE_CONV;VL_CONTRAPARTIDA_CONV;VL_EMPENHADO_CONV;VL_DESEMBOLSADO_CONV;VL_SALDO_REMAN_TESOURO;VL_SALDO_REMAN_CONVENENTE;VL_RENDIMENTO_APLICACAO;VL_INGRESSO_CONTRAPARTIDA
387;511216;MG;BELO HORIZONTE;3106200.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;66252/2011;18;11;2011;18/11/2011;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;CONVENIO;17220583000169;FUNDACAO UNIVERSITARIA MENDES PIMENTEL;31275000;AVENIDA ANTONIO ABRAHAO CARAM. 610 - SAO JOSE. BELO HORIZONTE - MG. CEP: 31275-000;SAO JOSE;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;06/12/2011;30/09/2015;Conjugação de esforços entre os partícipes visando a implementação da primeira etapa de construção da Moradia Universitária Ouro Preto III. em Belo Horizonte/MG.;11727878.84;11727878.84;0;759912;6;12;2011;06/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23072.040402/2011-60;153254.0;08/12/2011;06/12/2011;30/09/2015;30;30/10/2015;Normal;1;7.0;2.0;11727878.84;11727878.84;0;9307642.7;9297719.43;7706.86;;1231424.07;
388;511257;MG;BELO HORIZONTE;3106200.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;66269/2011;18;11;2011;18/11/2011;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;CONVENIO;17220583000169;FUNDACAO UNIVERSITARIA MENDES PIMENTEL;31275000;AVENIDA ANTONIO ABRAHAO CARAM. 610 - SAO JOSE. BELO HORIZONTE - MG. CEP: 31275-000;SAO JOSE;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;06/12/2011;31/12/2013;Conjugação de esforços para viabilizar através da Fump. a implantação do parque produtivo bem como estrutura para atendimento do Restaurante Universitário Setorial I. localizado no Campus Pampulha em Belo Horizonte. possibilitando a ampliação do atendimento aos estudantes carentes da UFMG no âmbito do Programa de Alimentação da FUMP. como forma de concretização do Programa Nacional de Assistência Estudantil – PNAES.;1107442.49;1107442.49;0;759913;6;12;2011;06/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23072.040443/2011-56;153254.0;14/12/2011;06/12/2011;31/12/2013;30;30/01/2014;Normal;1;1.0;;1107442.49;1107442.49;0;1107442.49;1107442.49;133759.43;;;
389;512063;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;66630/2011;21;11;2011;21/11/2011;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;22/11/2011;09/09/2015;O presente Convênio tem por finalidade de realizar uma analise comparativa de custos do processo de fornecimento de medicamentos na rede publica. programas Farmacia Popular do Brasil e Aqui tem Fármacia.;571000;571000;0;759496;22;11;2011;22/11/2011;Prestação de Contas enviada para Análise;;Publicado;SIM;NÃO;23078.019175/11-28;153114.0;24/11/2011;22/11/2011;09/09/2015;30;09/10/2015;Normal;1;3.0;;571000;571000;0;571000;571000;;;;
390;512143;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;66659/2011;21;11;2011;21/11/2011;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;22/11/2011;18/08/2018;O presente Convênio tem por finalidade a realização de estudo e pesquisa sobre atividades farmaceuticas na Rede Pública  para fins de avaliar o acesso. a utilização e o uso racional de medicamentos de uso continuo na população do Brasil.;4000000;4000000;0;759498;22;11;2011;22/11/2011;Em execução;;Publicado;SIM;NÃO;23078.019671/11-08;153114.0;24/11/2011;22/11/2011;18/08/2018;30;17/09/2018;Normal;1;6.0;;4000000;4000000;0;4000000;4000000;;;98861.76;
391;513108;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;67059/2011;23;11;2011;23/11/2011;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;21/12/2011;30/09/2017;"OBJETIVOS GERAIS: a) Formar em nível de especialização professores. coordenadores. diretores de creches e pré-escolas da rede públi¬ca e equipes de educação infantil das redes públi¬cas de ensino pautado nas Diretrizes Curriculares Nacionais para a Educação Infantil. instituídas pela Resolução CNE/CEB nº 5. de dezembro de 2009; b) Atender as demandas de formação de profissionais da educação infantil explicitadas nos Planos de Ações Articuladas (PAR) e confirmadas pelas pré-inscrições dos professores no site da Plataforma Freire (http://freire.mec.gov.br).  OBJETIVOS ESPECÍFICOS: 1 - Propiciar aos profissionais da educação infantil oportunidades de ampliar e aprofundar a análise: - das especificidades das crianças de 0 a 3 e de 4 a 6 anos. relacionando-as às práticas pedagógicas para a educação em creches e pré-escolas e à identidade do profissional da educação infantil; - das políticas nacional e locais de educação infantil e seus impactos; - das contribuições à educação infantil advindas das ciências sociais e humanas; - das relações entre cultura. subjetividade e currículo na educação infantil; - de estudos e pesquisas na área da educação infantil. 2 - Propiciar aos profissionais da educação infantil oportunidades de analisar e desenvolver propostas de organização do trabalho pedagógico para creches e pré-escolas. 3 - Propiciar aos profissionais da educação infantil oportunidades de realizar estudos diagnósticos e propor estratégias para a melhoria da educação infantil em seu contexto de trabalho. RESULTADOS ESPERADOS   Formar uma turma de 40 professores com o Diploma de Especialista em docência na Educação Infantil.";532738.15;532738.15;0;760413;21;12;2011;21/12/2011;Aguardando Prestação de Contas;;Publicado;SIM;NÃO;23081.016507/2011-99;153164.0;27/12/2011;21/12/2011;30/09/2017;60;29/11/2017;Normal;1;12.0;;532738.15;532738.15;0;522738.15;522738.15;;;73505;
392;513246;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;67110/2011;23;11;2011;23/11/2011;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;25/11/2011;29/02/2016;O presente Convênio tem por finalidade a conjugação de esforços para o desenvolvimento do Projeto Contribuição em Robótica Educacional ao Programa mais Educação.;1305000;1305000;0;759658;25;11;2011;25/11/2011;Prestação de Contas enviada para Análise;;Publicado;SIM;NÃO;23078.030533/11-90;153114.0;28/11/2011;25/11/2011;29/02/2016;30;30/03/2016;Normal;1;2.0;;1305000;1305000;0;1305000;1305000;12053.84;;141621.49;
393;515573;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68016/2011;29;11;2011;29/11/2011;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;21/12/2011;30/06/2014;"OBJETIVO GERAL Desenvolver estratégias que assegurem que as pessoas com deficiências. transtornos globais do desenvolvimento e altas habilidades/superdotação. oriundas das categorias docentes. discentes e técnicos administrativos da UFSM. tenham garantido seus direitos constitucionais de acessibilidade. consolidando as ações desenvolvidas no Núcleo de Apoio à Pessoa com Deficiência e Altas Habilidades/Superdotação da UFSM – NUAPDAHS.  OBJETIVOS ESPECÍFICOS – Adquirir materiais especializados e de tecnologia assistiva. – Conhecer a realidade dos Núcleos de Acessibilidade em outras IFES. – Promover uma campanha de divulgação das ações do Núcleo de Apoio à Pessoa com Deficiência e Altas Habilidades/Superdotação - NUADPAHS. na comunidade acadêmica.  RESULTADOS ESPERADOS  Os resultados esperado são melhor estruturação das atividades dd Núcleo de Acessibilidade e sua maior divulgação na UFSM repercutindo no reconhecimento de sua importância na Universidade e maior o grau de satisfação dos usuários com o serviço prestado; na articulação entre o ensino e a pesquisa. resultando num interesse maior pela temática por parte dos alunos em geral; na repercussão das ações no processo formativo do aluno com deficiência. transtornos globais do desenvolvimento e altas habilidades/superdotação; na produção. sistematização e publicação do conhecimento sobre a temática; e na apropriação pela comunidade acadêmica sobre a realidade dos sujeitos envolvidos.";71597.72;71597.72;0;760416;21;12;2011;21/12/2011;Prestação de Contas em Análise;;Publicado;SIM;NÃO;23081.016940/2011-24;153164.0;26/12/2011;21/12/2011;30/06/2014;60;29/08/2014;Normal;1;2.0;;71597.72;71597.72;0;71597.72;71597.72;20186.07;;265;
394;515965;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68163/2011;29;11;2011;29/11/2011;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;21/12/2011;28/04/2015;"Esse curso terá como objetivo geral formar 2.000 professores de escolas públicas municipais e estaduais para atuação nas salas de recursos multifuncionais. capacitando para a realização do atendimento educacional especializado e o desenvolvimento de programas educacionais inclusivos. Objetivos Específicos:  •	Disseminar conhecimentos acerca do atendimento educacional especializado nas áreas de deficiência mental. visual. física. surdez e altas habilidades/superdotação;   •	Formar professores para realizar o atendimento educacional especializado nas salas de recursos multifuncionais implantadas pela SEESP/MEC.   •	Transformar o atendimento educacional especializado oferecido nas escolas comuns aos alunos com deficiência. visando à complementação da sua formação e não mais à substituição do ensino regular;   •	Desenvolver estratégias para promoção da acessibilidade aos alunos com deficiência nas salas de recursos multifuncionais.    RESULTADOS ESPERADOS   O Curso de Formação de Professores para o Atendimento Educacional Especializado tem abrangência nacional e como resultado espera formar 2000 professores efetivos da rede pública de ensino. com experiência efetiva de sala de aula em escolas de educação básica. Assim. os resultados esperados apontam que o egresso do Curso de formação de professores para o Atendimento Educacional Especializado deverá desenvolver competências para dominar o referencial teórico básico correspondente às áreas de deficiência mental. deficiência física. deficiência visual. surdez. altas habilidades/ superdotação e tecnologias assistivas. Esses conhecimentos teóricos e as ações práticas deverão promover o bem-estar e o desenvolvimento das pessoas com necessidades educacionais especiais. nas salas de recursos multifuncionais. Além disso. o professor egresso do curso deverá ter condições para avaliar permanentemente a eficácia da sua práxis.";362800;362800;0;760414;21;12;2011;21/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23081.016803/2011-90;153164.0;27/12/2011;21/12/2011;28/04/2015;60;27/06/2015;Normal;1;3.0;;362800;362800;0;362800;362800;14504.4;;47350.5;
395;516254;RS;RIO GRANDE;4315602.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68293/2011;30;11;2011;30/11/2011;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;CONVENIO;3483912000150;FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE;96201900;AVENIDA ITALIA  KM 08 - CAMPUS CARREIROS. S/N - CARREIROS. RIO GRANDE - RS. CEP: 96201-900;CARREIROS;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;15/12/2011;27/02/2015;Oferecer aos profissionais da educação da Rede Pública de Educação Básica e aos/as universitários/as dos cursos de licenciatura da Região Sul do Rio Grande do Sul conhecimentos acerca da promoção. respeito e valorização da diversidade sexual. de orientação sexual e identidade de gênero.colaborando para o enfrentamento da violência sexista e homofóbica no âmbito das escolas;499722;499722;0;760233;1;12;2011;01/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23116.006650/2011-28;154042.0;02/12/2011;15/12/2011;27/02/2015;60;28/04/2015;Normal;1;6.0;;499722;499722;0;499722;499722;23526.34;;35677.55;
396;516270;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68298/2011;30;11;2011;30/11/2011;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;09/03/2012;30/09/2015;O presente Convênio tem por finalidades a conjugação de esforços dos partícipes para a realização do projeto de desenvolvimento institucional e qualificação para a gestão sustentável da grafica da UFRGS.;660000;660000;0;760560;9;3;2012;09/03/2012;Prestação de Contas enviada para Análise;;Publicado;SIM;NÃO;23078.020370/11-09;153114.0;12/03/2012;09/03/2012;30/09/2015;60;29/11/2015;Normal;1;6.0;;660000;660000;0;660000;660000;;;25651.21;
397;516301;RS;RIO GRANDE;4315602.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68316/2011;30;11;2011;30/11/2011;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;CONVENIO;3483912000150;FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE;96201900;AVENIDA ITALIA  KM 08 - CAMPUS CARREIROS. S/N - CARREIROS. RIO GRANDE - RS. CEP: 96201-900;CARREIROS;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;15/12/2011;14/12/2013;O Curso de Produção de Material para a Diversidade tem como objetivo principal a formação continuada de professores e outros profissionais da educação das redes públicas que atuam na Educação Básica para avaliar. elaborar projetos de produção de materiais didáticos sobre temas da diversidade: cidadania. direitos humanos. gênero e relações etnico-raciais e realizar intervenções e avaliações sobre a recepção e participação dos alunos no processo.;139509.58;139509.58;0;760231;1;12;2011;01/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23116.006648/2011-59;154042.0;02/12/2011;15/12/2011;14/12/2013;60;12/02/2014;Normal;1;2.0;;139509.58;139509.58;0;139509.58;139509.58;38437.21;39.45;;
398;516387;RS;RIO GRANDE;4315602.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68363/2011;30;11;2011;30/11/2011;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;CONVENIO;3483912000150;FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE;96201900;AVENIDA ITALIA  KM 08 - CAMPUS CARREIROS. S/N - CARREIROS. RIO GRANDE - RS. CEP: 96201-900;CARREIROS;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;15/12/2011;30/12/2015;Implantação do Centro de Referencia em Direitos Humanos da Universidade Federal do Rio Grande (FURG).;633316;633316;0;760232;1;12;2011;01/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23116.006649/2011-01;154042.0;02/12/2011;15/12/2011;30/12/2015;60;28/02/2016;Normal;1;8.0;;633316;633316;0;633316;633316;119340.8;;;
399;516425;RS;RIO GRANDE;4315602.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68383/2011;30;11;2011;30/11/2011;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;CONVENIO;3483912000150;FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE;96201900;AVENIDA ITALIA  KM 08 - CAMPUS CARREIROS. S/N - CARREIROS. RIO GRANDE - RS. CEP: 96201-900;CARREIROS;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;15/12/2011;14/12/2013;Oferta do curso de Gênero e Diversidade na Escola - GDE para propiciar a discussão das temáticas corpos. gêneros e sexualidades que trazem para o debate dimensões do humano e dos seus modos de viver que ganharam centralidade nas modernas sociedades ocidentais. Oferta de 200 vagas. em 04 polos: Hulha Negra. Santa Vitória do Palmar. São José do Norte e São Lourenço do Sul. Carta horária de 200h.;129255.7;129255.7;0;760230;1;12;2011;01/12/2011;Prestação de Contas Aprovada;;Publicado;NÃO;NÃO;23116.006646/2011-60;154042.0;02/12/2011;15/12/2011;14/12/2013;60;12/02/2014;Normal;1;2.0;;129255.7;129255.7;0;129255.7;129255.7;14417.84;;;
400;516862;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68631/2011;30;11;2011;30/11/2011;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/12/2011;30/11/2013;O presente Convênio tem por finalidade a conjugação de esforços para o desenvolvimento do Projeto Implementação e Execução dos Módulos V e VI da 2ª Edição do Curso Superior de Tecnologia em Desenvolvimento Rural - PLAGEDER. em 13 Municípios-Polos no Estado do RS. vinculado ao Sistema Universidade Aberta do Brasil (UAB) pela Universidade Federal do Rio Grande do Sul - UFRGS.;385419.62;385419.62;0;760398;8;12;2011;08/12/2011;Prestação de Contas enviada para Análise;;Publicado;SIM;NÃO;23078.032128/11-42;153114.0;09/12/2011;05/12/2011;30/11/2013;30;30/12/2013;Normal;1;;;385419.62;385419.62;0;385419.62;385419.62;180601.77;;;
401;516889;RS;SANTA MARIA;4316907.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;68647/2011;30;11;2011;30/11/2011;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;CONVENIO;89252431000159;FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA;97105900;RUA Q. S/N. PREDIO 66 - UFSM - CAMOBI. SANTA MARIA - RS. CEP: 97105-900;CAMOBI;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;21/12/2011;31/12/2013;"OBJETO/OBJETIVOS   GERAL  Promover a consolidação de uma cultura empreendedora na Universidade Federal de Santa Maria e região. contribuindo para o desenvolvimento regional sustentável.  ESPECÍFICOS – Promover a cultura empreendedora na universidade; – Qualificar pessoas/alunos. futuros empreendedores e empresários incubados e/ou associados ao Tecnoparque com técnicas de gestão para alcançarem um sucesso nas suas empresas. – Promover debates. palestras que contribuam na disseminação e difusão do conhecimento na área de empreendedorismo; – Promover a troca de experiências. o debate e a discussão de modelos e ações acerca da governança de parques tecnológicos e incubadoras de base tecnológica e sociais; – Promover a participação em eventos com o objetivo de favorecer a mobilização para a inovação e a avaliação de resultados de projetos desenvolvidos dentro da universidade com ênfase em resultados de pesquisas e invenções que tenham potencial para serem transformadas em inovação para a sociedade; – Contribuir com o desenvolvimento sustentável da região. RESULTADOS ESPERADOS   – Proporcionar a inclusão social através da geração de novos negócios. intensivos em tecnologia e inovação. de forma a buscar soluções viáveis para o mercado. através da divulgação permanente da Incubadora Tecnológica de Santa Maria e do TECNOPARQUE e do aperfeiçoamento constante do processo de seleção de novos projetos e empresas; – Promoção do acesso a laboratórios específicos e consultores especializados para atendimento permanente às empresas incubadas e residentes na ITSM e no TECNOPARQUE; – Desenvolvimento de programas de treinamento e consultoria com foco em gestão para as empresas. completando assim. suas competências e apoiando de forma significativa. sua inserção no mercado de forma madura e permanente; – Divulgação das tecnologias protegidas da UFSM junto à empresas interessadas na sua transformação em produtos inovadores. proporcionando um aumento na atividade econômica da região e geração de novos postos de trabalho. além de rodadas de discussão entre os grupos de pesquisa com empresários. procurando parcerias para a prospecção e desenvolvimento de novos produtos e processos; – Contribuição para uma maior integração entre a universidade e a sociedade; – Contribuição para o desenvolvimento ambiental. econômico e social do município e da região. por meio do incentivo à disseminação da cultura empreendedora. transformando idéias em negócios. através da pré-incubação e da incubação de projetos originados na comunidade e principalmente nas universidades. da atração de empresas para o parque. criando um ambiente apropriado para a transferência de tecnologia ao setor produtivo e capacitando técnica e gerencialmente os empreendedores.";100000;100000;0;762011;21;12;2011;21/12/2011;Prestação de Contas enviada para Análise;;Publicado;SIM;NÃO;23081.014687/2011-74;153164.0;26/12/2011;21/12/2011;31/12/2013;60;01/03/2014;Normal;1;3.0;;100000;100000;0;100000;100000;20343.84;;8697.25;
